"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24"
"13";0,207252992052472;0,24574368118633;0,294031446395537;0,307833878042949;0,342508885254872;0,38390056688478;0,403350747054246;0,438953745562792;0,492799701463258;0,466799802041458;0,55866516216346;0,58280583724525;0,771250441613917;0,942464889438231;0,91273721165036;1,29165350855839;1,24536361639472;1,18574889930824;0,861726422211595;0,547558540953682;0,462811679253463;0,418281792315794;0,334695339233722;0,299486981428783
"14";0,851275672390819;0,802946709327706;0,679714809710043;0,608623640538776;0,734554544871151;0,75920472317078;0,696006060924771;0,771614356306259;0,796488939889309;0,964686931602043;1,00370185570082;1,1585230876779;1,16492636691842;1,217211692741;1,26442333545131;1,4606838423398;1,48313626891818;1,40279125648006;1,27808733823495;1,13415962190837;1,06316673394677;0,990873545377375;0,877491566592143;0,825259765924121
"15";0,196583785574988;0,183951767929377;0,179366804275647;0,169236339474662;0,15261051209184;0,160373021158524;0,146878014290697;0,145364896532781;0,20455772481158;0,16017387828663;0,196236297615;0,212002490597366;0,260646015546549;0,23006346398101;0,232226302451357;0,280210013619217;0,331809744502395;0,33157963465245;0,287199151062948;0,236773993690536;0,291937408490305;0,288499068677906;0,257027397554195;0,208478204666361
"16";0,0952507111834189;0,120853413060804;0,0782945140236157;0,116127108496997;0,0955828541972231;0,0926038945182291;0,12532247485989;0,0880922671467026;0,12031516600648;0,111404061131805;0,130520326309881;0,162696160475432;0,194315700426675;0,17164416465162;0,212160714222217;0,15441302239973;0,147590988408813;0,167509710137018;0,197921040255612;0,126945452720511;0,101053002358178;0,0968456848479544;0,0861903499146071;0,0950062469557699
"17";0,134779929825575;0,160154008909405;0,115590463045516;0,123917402093668;0,1351427802389;0,131234119839164;0,127502830790201;0,135546403620826;0,158092909192362;0,309901259091486;0,270082731166402;0,453287415393434;0,381962299188339;0,495006603731492;0,794015377719752;0,752323166321079;0,461379551304725;0,519063104146503;0,740368279663726;0,511857326428154;0,323972738709776;0,21283887582865;0,104154812231285;0,0966566947270125
"18";0,712675269390818;0,613699437968149;0,663556387124779;0,605135689041202;0,5494138687132;0,526210591812019;0,533622033950008;0,580727967901713;0,582740714466975;0,581460514870776;0,641769148773115;0,756325928272512;0,860353339832633;0,846630221183099;0,937326867833008;0,960493190240574;0,952676371375735;0,83219766876977;0,784014358466536;0,813147404942179;0,72624609367184;0,749919026183285;0,750929923204539;0,654667484255754
"19";0,290852999781339;0,312652949204976;0,223857259366726;0,23740541959171;0,221541419910703;0,232777465106508;0,202300195913515;0,22106197895892;0,202230199141878;0,188638944398974;0,210263184665204;0,282998278083753;0,321823850275878;0,362423933259959;0,382125673590063;0,440373506571317;0,392492027179104;0,404090475814618;0,454373202599479;0,457864750087997;0,439923446207426;0,439829649337042;0,46399699687796;0,401278002248859
"20";0,26866333732483;0,276181452972914;0,223078353382646;0,287696553310628;0,158246058603909;0,135724980388668;0,173864166517972;0,144521359632117;0,191486438240818;0,24978273710151;0,213582753988741;0,209675080693572;0,249491379857781;0,32510826857093;0,602596214125725;1,15539190429391;0,94078132979216;0,752465974588053;0,565763769484535;0,425146421759957;0,439710889945576;0,349722818575569;0,285977317191826;0,250750429371055
"21";0,810495385075407;0,893682218669728;0,830458444462455;0,718992541186745;0,697009082145484;0,45903123347255;0,47974908319147;0,667750032967569;0,615737683764986;0,555291837934421;0,518953889214493;0,55903908277104;0,649372828882888;0,713656112115278;0,71675749070858;0,706766370271637;0,906519545992782;1,1326485670036;1,12690191606278;1,1220161174703;0,759772825865314;0,686140558717815;0,776212383658603;0,897403323264882
"22";0,120824382562193;0,116478248446698;0,130040263557285;0,146961633547623;0,147479974530273;0,143529325474365;0,150146339802041;0,139477753118221;0,150694028039435;0,131419274615376;0,125121353798267;0,127364615581871;0,121263890530397;0,123785278508377;0,174405634432267;0,206167523543796;0,221565949092907;0,17795854622135;0,153973736589053;0,125774025439022;0,0905328908211451;0,0823403396964899;0,144132963374753;0,1277446883728
"23";0,397758908363964;0,233557186891714;0,271835876267971;0,292741493168128;0,290087737428366;0,376959229194151;0,218712483313944;0,296857326235299;0,359430962202051;0,445491421339448;0,580594154185931;0,716995887679149;0,91781741976345;0,961154343319167;1,05119107260597;0,664036345463319;0,55828068757106;0,654170649764588;0,692478744558323;0,683843299070036;0,698567291015919;0,593057752932516;0,47865015431943;0,470069366799235
"24";0,15811809300766;0,179518857027291;0,196057015668056;0,204772018553512;0,225662330252815;0,217885103262862;0,146803118758141;0,261709052617607;0,362716903239691;0,337467158009646;0,392839997847754;0,614490631967782;0,808390352654862;0,943653530123071;0,757178123245578;0,66355735832346;0,82409689039103;0,935691739574031;0,828862489905391;0,820552816531204;0,579858554254051;0,387596050355739;0,275123818080131;0,160853274490058
"25";0,707872054790932;0,601349710289876;0,397878709812763;0,255114914887833;0,335648761580834;0,335547800835966;0,46770268210074;0,596257687265339;0,428345790652552;0,476020018708387;0,556498680573912;0,620509978719363;0,663741365757503;0,723001697709534;0,706629972574959;0,574947362696998;0,672554682749177;0,733281157476534;0,541169566699897;0,57642858664158;0,56843132847039;0,513767669091538;0,568860971168443;0,535445846956031
"26";0,267978258777934;0,186766628694665;0,17867361278286;0,174159518580952;0,165500514614077;0,220182193482444;0,162462919338291;0,236287139494659;0,265660095315458;0,290305471367893;0,441897183313578;0,711711103221632;0,827188501255814;0,933958313576662;0,525201633550508;0,270730071137748;0,22753747679602;0,255525558722476;0,306649219281014;0,295105391337058;0,353766721066251;0,52393669073057;0,453639238662816;0,335845440626015
"27";0,280851680410717;0,268345019720597;0,23710243886434;0,30304920944327;0,254670548692445;0,22041136454602;0,225301297155372;0,183949672276981;0,250603942700144;0,367549759985008;0,399004060808256;0,412359662233298;0,456622094726422;0,428109631363353;0,45036349409639;0,759061002596789;1,14442563677867;1,13894755747756;0,969670742763053;0,908265459104381;0,800524668053923;0,59986227593138;0,402035275643384;0,292107326879292
"28";0,282858928005046;0,262678460043731;0,284139051836328;0,293309567409344;0,252162968004693;0,252515473654336;0,278313113774252;0,293177039246298;0,308539825906525;0,31118849579037;0,360567411915895;0,341462102203962;0,3236218791051;0,409770306952235;0,337502887438881;0,336177963747711;0,423652467593586;0,414918908232012;0,637980494557445;0,696112579325775;0,521863720063296;0,433742252800348;0,333897735351548;0,270517499066299
"29";0,329542492584252;0,284570160377921;0,214158583490767;0,215155337814232;0,32741429550676;0,265433130792845;0,235612759135965;0,275705410957368;0,332594868174704;0,396295732252555;0,389702470917885;0,713453609338557;0,922355242283678;0,999324171531067;1,24266083491285;1,33965614144955;1,085888179205;0,892635345628593;0,883085430284832;0,775974235372209;0,576169204389428;0,608364611297371;0,522659968239582;0,362591963358345
"30";0,0530486218497111;0,0650017947677184;0,0732359144481313;0,0580968072906758;0,0648648678254837;0,0527097685696397;0,0397042865054121;0,050328965772153;0,0643727352546002;0,0521193198247367;0,0623792172269467;0,0713751320914112;0,0705968908481782;0,119931851021153;0,103979654884511;0,0784855838168005;0,114308781347413;0,125329059439501;0,0896870856113184;0,147774046395959;0,122350488567387;0,0866995046845634;0,11904665512257;0,0685328506331653
"31";0,249168753798287;0,205250034622508;0,199676721815942;0,205411617287827;0,179645251847552;0,159794902510585;0,198543969461393;0,237887600342606;0,278199021463618;0,214321064755757;0,214287176862105;0,320021906908809;0,374842112356556;0,357810227315052;0,418740939909774;0,488915740582901;0,468306254004135;0,591751325068228;0,504934638108394;0,451164841090965;0,352065984429339;0,291303913945461;0,248596873547525;0,241238225056448
"32";0,292932322377271;0,237438693407201;0,268823661033532;0,23150396060686;0,185845914047715;0,181101064281457;0,213408654294057;0,211741340061531;0,273738091356753;0,229732347971966;0,274305857785828;0,386064656720379;0,555397464471768;0,604869848320498;0,644381984303177;0,744578386999404;0,781901805521443;0,677077247451723;0,634581313907998;0,653487504045441;0,553902642989932;0,471822784991237;0,405401010030719;0,353210557567247
"33";0,786608165459702;0,682125587092854;0,509195661926987;0,494741036420896;0,47972783083657;0,55431546008338;0,57510556829902;0,610096886423807;0,543332347159916;0,617677401245057;0,73803478416266;0,900764995999554;0,924995123926633;1,08991516697009;1,15982576742308;1,56681313703187;1,69892578334673;1,46701980559979;1,4702438623305;1,34500336960605;1,23399806861281;1,09882102708869;0,948801464372124;0,831332844473471
"34";0,298040596319967;0,31548593773714;0,293779666205907;0,284731196414241;0,33557298512983;0,302584049917909;0,306032883267478;0,297768312927334;0,366064211868734;0,533795025009751;0,578396449982593;0,673141356887706;0,628256448621612;0,744272008181001;0,976875784584503;0,978531076676245;0,936612190576465;1,00515353887387;0,995692448447991;0,879656599202146;0,648118998521692;0,581049423905012;0,463870000779278;0,347986078869143
"35";0,181109336397993;0,167732601841527;0,165802078441352;0,123431329638195;0,134956212090455;0,161450222076792;0,132270762597818;0,119665154109949;0,131728187141714;0,195737249984041;0,184690026661304;0,208956308979012;0,216961964861185;0,264803329790054;0,254625152515212;0,303046124888461;0,272229655584222;0,317086629336782;0,278707702279194;0,269935203778561;0,286564133053522;0,295267321435973;0,203696616596924;0,178805044112243
"36";0,465732362944274;0,456458446756694;0,45702030211115;0,464884239753602;0,411116528262216;0,408308483480349;0,410622701779744;0,382747187322082;0,39536076318197;0,385130448334046;0,40662362170527;0,450885052719219;0,44861689791235;0,506763246266992;0,621649217498872;0,528831992914465;0,392540673367929;0,334531731220247;0,296017591870687;0,334736440901666;0,408261909874862;0,519433476082504;0,50498419668372;0,487835451344497
"37";1,14920390941893;1,00772271235444;0,841529427417817;0,734172070562892;0,770753187779075;0,686824875399997;0,69252642416687;0,602728723229325;0,729512203436194;1,17997406758755;1,190461836461;1,33386847000437;1,37155511638308;1,3476276161264;1,03467376413382;1,09877858651228;1,05645683324337;1,03880791527997;0,944979383199171;0,983761461906085;1,04384815981248;1,19199058377676;1,28832678386309;1,23008109278396
"38";0,234367820308081;0,141069401947733;0,16221612688892;0,204103866706074;0,137503283413473;0,148290530281573;0,109823338795353;0,127420021678474;0,228923270305807;0,241157473760324;0,2001831252215;0,391214092173041;0,876719098021202;1,32723811528506;1,01040324372285;0,882867062656363;0,723002035383861;0,804261299072147;0,811292125197192;0,808256863970511;0,781712927494261;0,86843471429156;0,371945934077915;0,273162144393837
"39";0,530673858686933;0,493004298462801;0,43680740187983;0,436902992377024;0,492687299692505;0,380548420592292;0,377961758737458;0,405419713124256;0,451250992364265;0,433672516959953;0,495966638024726;0,594706556105214;0,547007357807624;0,596081439681839;0,667355228143136;0,715924598923095;0,726243080557193;0,929072955989593;1,00875549609627;0,862640790068122;0,812072898542371;0,801571806987922;0,622100702538122;0,584136126373575
"40";0,183499465578082;0,208297534949663;0,21570259726122;0,180276663678937;0,193568760934571;0,216466793983369;0,200756580328769;0,258607862221251;0,316150113899105;0,408443086212313;0,829340239334677;0,92645729148822;0,990070219686775;0,89857697491795;0,901729641427678;0,740795937898607;0,389291722415584;0,369798328770777;0,347637084381595;0,238516009617587;0,264104865776379;0,248176592672993;0,215150020654786;0,19542396443155
"41";0,187033411649694;0,185517813422376;0,18644481795036;0,208208059353441;0,25882242997673;0,282232076677559;0,262822556805943;0,251914124324161;0,227355349895051;0,424736717790234;0,503220370910797;0,499123880376851;0,581047246281591;0,389924820476245;0,418283182234541;0,264735247048575;0,283262632813645;0,416215991639233;0,358075623426429;0,372260741244049;0,342983495959343;0,265558834527643;0,230956726348234;0,182546187469004
"42";0,257555130739215;0,249726248734013;0,234928362569006;0,212388984678259;0,187139708772797;0,219313697575275;0,186881244643526;0,178807518512808;0,187753786255682;0,216690607090306;0,308727696133196;0,350052659886583;0,47757246645619;0,662706473271262;0,644524224643912;0,406265695796563;0,415236510422391;0,366086771782206;0,358778308614606;0,349365359552081;0,340457776619964;0,338493457777125;0,323679193529882;0,325492633036763
"43";0,407527285361351;0,561754067778746;0,291647236017201;0,392027354352312;0,412885615968987;0,31504102867485;0,23027583577489;0,350836523375017;0,278919103454892;0,212109948166222;0,323511584151483;0,663694805795593;0,597976213524406;0,53312729686812;0,530727459773917;0,648222858766669;0,675048957630888;0,641400372010154;0,601692421366091;0,771243978321672;0,601193022588824;0,580864008356287;0,679933301486576;0,511022085005416
"44";0,0606475014278124;0,0473821506484936;0,0438689333433801;0,0598755331391184;0,0860605901824262;0,0444455338125969;0,0488985915632321;0,0659183308136668;0,060103134923808;0,0408789035718892;0,084395573405803;0,0879130003903521;0,0897038891163609;0,101988510770769;0,117246073113951;0,0911942575389709;0,102909220324478;0,104139012533526;0,0894385425091561;0,093241721841595;0,0870156860694467;0,0971194536109831;0,0880951494522226;0,102222229915644
"45";0,433408300105286;0,439963016702885;0,285047975837459;0,227756395348072;0,270432264083309;0,276574513218685;0,235290973753109;0,260208292325717;0,263388240503674;0,329517447391318;0,366517614618771;0,481086143282371;0,831083307683021;0,653033596059881;0,62427828653767;0,772836185210988;0,844857254242224;0,759868693900589;0,739150946061793;0,690497435878094;0,700299076241512;0,684272334426538;0,46581708309213;0,479520734537138
"46";1,0565821864412;0,801787945261245;0,761812840055503;0,713590269678646;0,579871085415509;0,355875474841252;0,39671238649732;0,368674565212308;0,274902029891345;0,277276560215387;0,283219328225753;0,3791086845901;0,443632161140899;0,278445942934504;0,425868069913947;0,444175787995288;0,58128353782259;0,849947868161267;1,13639653689305;1,15547765126252;1,11684971591663;1,11364954813451;1,0976573695061;0,996620019274012
"47";0,119122698576394;0,127751733040936;0,109142766875953;0,110255725864871;0,0866524375113138;0,103951344713069;0,133635735374068;0,124678956687836;0,0736403417741762;0,154248304679726;0,167852874183781;0,219070064853737;0,281396130674867;0,347238429508639;0,250805301661435;0,239730923416936;0,197287818811313;0,184063099010024;0,226495956261956;0,199966222738429;0,176527122320857;0,15224664563789;0,123913054766097;0,100959559976816
"48";0,471003619572112;0,359787749652925;0,219644194314255;0,237322767584574;0,227875829696578;0,250220742536012;0,218987738425027;0,236666543915041;0,237827926646283;0,21638817789066;0,249972354163227;0,435028776762138;0,543526494612818;0,58072799932194;0,403270862189648;0,433373587349095;0,378220582386313;0,378500663811222;0,330679478975306;0,466342871987906;0,580734326594713;0,507257780149502;0,431918097061527;0,451128603594111
"49";0,199797715580641;0,231293585386823;0,240474699165449;0,225939593886208;0,22195665243532;0,218344105132941;0,193273053235755;0,172279062695733;0,176841349664022;0,191888569830955;0,233530119984847;0,260664987641086;0,264801604808801;0,352111637398469;0,369850277120181;0,329209816375962;0,443136746911361;0,432882866722862;0,38140369059167;0,352784421139254;0,415912856179383;0,286287589933862;0,208913281110838;0,161393276536746
"50";0,290647787047299;0,235828916136683;0,224783735491532;0,264169819918952;0,241808912517919;0,239544211956281;0,201641959415768;0,170844608205215;0,181559551825644;0,230745123246643;0,307099245656854;0,354787882531297;0,385654181985542;0,406763387465484;0,427341840486425;0,36700019961706;0,353085263785775;0,434818695537345;0,448696526202594;0,421116753971758;0,425575812399066;0,405402147248625;0,478136356031177;0,310318319061981
